;grid=31x31:extent=(-44.0000,44,-44,44.0000):X_lbl=plate_x:Y_lbl=plate_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    #,   plate_x,   plate_y,  Seconds,       i0,       i1,      mon,    bstop,    Omron,      CH6,      CH7,     TEMP,   marccd,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     ROI8,     ROI9,    ROI10,    RIO11,    ROI12,    ROI13,      SWX,     CCD1,    CTEMP,    Timer,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,Imax,Iave,Ratio
504,-20.5328,2.93361,60,13501576,799809,0,78250,59976711,0,0,0,65.226193,392760,383460,265071,7648,1624,1408,38170,817,322152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.4117158,170.8388996,1.816984987
505,-17.5996,2.93361,60,13476664,796794,0,77925,59976864,0,0,0,65.299716,411540,401400,283238,7412,1539,1412,41139,830,342909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.4213232,172.9451744,1.789129557
506,-14.6663,2.93361,60,13423766,776999,0,77317,59976852,0,0,0,64.998727,420900,410400,293109,6887,1519,1356,41936,762,353185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.4808489,171.5731935,1.751327482
507,-11.733,2.93361,60,13513868,794982,0,78377,59976635,0,0,0,65.080399,447960,436140,316131,6970,1533,1353,45640,786,380313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.4419026,177.9955974,1.727244421
508,-8.79978,2.93361,60,13492657,793076,0,78152,59976411,0,0,0,65.056712,467280,454560,334954,6707,1510,1277,48230,803,401658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.8660303,180.4074618,1.695417846
509,-5.86651,2.93361,60,13459690,793647,0,77746,59976429,0,0,0,65.03863,489060,475560,355066,6326,1490,1236,51138,768,424354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.3012852,183.7963716,1.671966005
510,-2.93325,2.93361,60,13434550,791452,0,77427,59976412,0,0,0,65.111799,508500,493980,373376,6301,1537,1251,54104,720,445988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.2625671,186.8082842,1.639448531
511,0,2.93361,60,13469173,792542,0,77855,59976332,0,0,0,65.03732,532920,517200,396359,6060,1467,1179,56935,722,471680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.1599154,190.5212678,1.601710501
512,2.93329,2.93361,60,13509707,793142,0,78326,59976339,0,0,0,65.18369,559740,542700,421225,5853,1425,1077,60724,793,500275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.9540791,194.7115955,1.566183453
513,5.86655,2.93361,60,13465747,790592,0,77774,59976487,0,0,0,65.186792,579720,561180,440903,5757,1434,1143,63641,738,522969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.7110824,197.6381991,1.541762087
514,8.79982,2.93361,60,13430818,790500,0,77376,59976770,0,0,0,65.143942,604560,584760,463217,5381,1356,1039,66906,757,548271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.1921103,201.077887,1.517780572
515,11.7331,2.93361,60,13401801,788100,0,77012,59976525,0,0,0,65.143526,628500,607440,486481,5332,1427,995,69524,711,574505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.2789105,204.8478175,1.500035071
516,14.6664,2.93361,60,13509691,790517,0,78344,59976289,0,0,0,65.071489,658140,634920,511330,5191,1410,936,73754,725,603773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.1056069,209.4465954,1.480595119
517,17.5996,2.93361,60,13500161,787050,0,78224,59976252,0,0,0,65.212376,678360,654300,532200,5100,1420,896,76303,681,627146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.4660425,212.2841779,1.462502037
518,20.5329,2.93361,60,13464137,764901,0,77724,28635366,0,0,0,65.053583,689820,665280,544793,4874,1375,864,78394,683,641545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.794441,211.4945047,1.445874168
519,23.4662,2.93361,60,13438639,781097,0,77426,28684346,0,0,0,65.050928,739140,711360,586976,4743,1429,849,84648,648,690482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.3297972,221.8691038,1.434763974
520,26.3994,2.93361,60,13484273,783051,0,78054,59976580,0,0,0,65.066259,768720,738420,612771,4687,1396,808,88201,633,719925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.9644306,226.6001736,1.425261179
521,29.3327,2.93361,60,13516122,781791,0,78454,59976563,0,0,0,65.194332,789300,757680,634157,4696,1339,802,90962,660,744633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.8502566,229.8514246,1.413305387
522,32.266,2.93361,60,13473161,778806,0,77905,59976568,0,0,0,65.061225,821400,787680,661808,4486,1378,727,94611,663,776058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.6349452,234.7228774,1.404357976
523,35.1992,2.93361,60,13429397,779097,0,77371,59976605,0,0,0,65.12097,849180,813000,686847,4515,1382,722,98485,674,805263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.7554605,239.0484934,1.396183075
524,38.1325,2.93361,60,13408490,788673,0,77190,59976559,0,0,0,65.073645,889200,850140,719903,4477,1405,721,103711,668,843907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.9783301,246.9072518,1.393147943
525,41.0658,2.93361,60,13518544,792634,0,78350,28562051,0,0,0,65.056716,921000,879180,747056,4310,1442,672,107879,631,875733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.5009761,252.2505624,1.389495321
528,-41.0657,5.86658,60,13488537,783823,0,77971,28343219,0,0,0,65.201985,293820,287940,172663,9386,1841,1799,25101,851,218000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.4491079,156.7380256,2.133809627
529,-38.1325,5.86658,60,13466082,787209,0,77825,59976721,0,0,0,65.065983,308580,302160,185658,9154,1765,1771,26880,786,232685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.7759322,159.2053777,2.090230475
530,-35.1992,5.86658,60,13448791,785364,0,77565,29104667,0,0,0,65.066706,318960,312060,195558,9084,1816,1718,28142,839,243712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.1635593,160.3385832,2.040454348
531,-32.2659,5.86658,60,13541287,788511,0,78714,59976891,0,0,0,65.077393,334740,327600,210210,8691,1777,1716,30541,833,260573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.6314103,162.4755971,1.998031803
532,-29.3327,5.86658,60,13529774,804389,0,78616,59976799,0,0,0,65.050542,352320,344460,225171,8547,1774,1588,32516,842,277329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.2355608,166.819251,1.949628468
533,-26.3994,5.86658,60,13486961,805198,0,78134,59976851,0,0,0,65.021514,369960,361440,240658,8466,1742,1566,35015,852,295534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.2248153,168.9898604,1.906770114
534,-23.4661,5.86658,60,13457295,802694,0,77764,59976917,0,0,0,65.068108,385140,375960,255886,8231,1765,1498,37070,790,312582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.9511417,170.96048,1.865642525
535,-20.5328,5.86658,60,13503494,802241,0,78321,59976668,0,0,0,64.985126,402720,393000,272513,7836,1645,1499,39356,813,331191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.3807622,173.4463299,1.824084502
536,-17.5996,5.86658,60,13551416,797643,0,78871,59976320,0,0,0,65.048643,418080,407760,287997,7550,1655,1465,41720,807,348816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.7458812,174.7068657,1.795841737
537,-14.6663,5.86658,60,13506009,811765,0,78317,59976671,0,0,0,64.97229,444360,432960,309107,7504,1679,1441,45085,834,373626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.7287689,179.8623616,1.75539099
538,-11.733,5.86658,60,13481093,792958,0,78047,59976686,0,0,0,65.021638,450180,438240,319091,7058,1561,1350,45650,776,383321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.5683015,178.1817404,1.726149384
539,-8.79978,5.86658,60,13452741,788351,0,77722,59976650,0,0,0,65.098001,470160,457320,337816,6992,1530,1228,48679,774,405324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.0498683,180.6333668,1.694315252
540,-5.86651,5.86658,60,13562766,775709,0,79000,59976719,0,0,0,65.036747,482040,468840,351553,6542,1440,1240,50435,719,420045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.9777127,180.6882297,1.66572949
541,-2.93325,5.86658,60,13534274,772249,0,78638,59976875,0,0,0,65.031587,502500,488340,370406,6273,1542,1167,52698,729,441270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.1686668,182.9206715,1.630043583
542,0,5.86658,60,13504677,771041,0,78329,59976918,0,0,0,65.120259,521280,506100,388483,6046,1382,1165,56055,726,462419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.6902554,186.0599847,1.594594646
543,2.93329,5.86658,60,13467468,757361,0,77882,59976736,0,0,0,65.026321,540960,524880,408144,5793,1408,1037,58662,680,484674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.3764937,187.1013166,1.56266401
544,5.86655,5.86658,60,13499425,784260,0,78294,59976629,0,0,0,65.043852,586380,567720,445324,5880,1349,1106,64598,730,528500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.7344733,197.6718575,1.541617898
545,8.79982,5.86658,60,13543213,791736,0,78732,59973185,0,0,0,65.325322,612240,592200,472027,5612,1473,1050,67826,726,558736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.917406,202.9056676,1.5175397
546,11.7331,5.86658,60,13526844,788019,0,78564,59975440,0,0,0,65.048155,640560,618660,495392,5514,1436,991,70911,705,585057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.0118666,206.4845944,1.496537151
547,14.6664,5.86658,60,13516981,787525,0,78382,59975340,0,0,0,65.096212,666480,643140,520489,5252,1454,947,74817,691,613925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.6364216,210.9261353,1.477467082
548,17.5996,5.86658,60,13506142,786636,0,78250,59975320,0,0,0,65.10275,691620,666420,543420,5154,1336,953,78315,697,640651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.8048239,214.6039006,1.462251259
549,20.5329,5.86658,60,13611140,790609,0,79529,59974861,0,0,0,65.109163,720840,694080,570621,5009,1498,826,81569,673,671392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.778428,219.731238,1.446214161
550,23.4662,5.86658,60,13568201,781297,0,78988,59975336,0,0,0,65.04674,745440,716760,592749,4939,1450,865,85233,688,697258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.6441498,222.4023263,1.437233841
551,26.3994,5.86658,60,13531507,777895,0,78551,59975135,0,0,0,65.074031,774660,744060,619247,4856,1408,889,88601,681,727516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.7255481,226.7857717,1.423041427
552,29.3327,5.86658,60,13495300,774996,0,78129,59975236,0,0,0,65.085617,792960,760980,637525,4657,1471,785,90850,637,748064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.1484995,229.0202207,1.411004227
553,32.266,5.86658,60,13529820,777122,0,78538,59975211,0,0,0,65.059061,828540,794100,668592,4595,1449,735,95905,639,784268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.8413484,235.1733688,1.402545493
554,35.1992,5.86658,60,13542007,775833,0,78712,59975147,0,0,0,65.085262,857040,820260,694966,4424,1397,716,98845,580,813832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.1701773,239.8218033,1.397580089
555,38.1325,5.86658,60,13499968,771527,0,78108,28226787,0,0,0,64.931003,882720,843960,715619,4437,1428,693,103040,616,838924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.2924686,243.4108097,1.389800514
556,41.0658,5.86658,60,13486765,752598,0,77991,59975166,0,0,0,65.030631,884220,845400,720909,4172,1375,708,103713,593,844574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.8978826,241.620918,1.386046727
559,-41.0657,8.80019,60,13497647,749216,0,78146,59975294,0,0,0,65.232115,280800,275340,166095,8996,1774,1738,23654,815,209308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.5369013,150.2213429,2.153734583
560,-38.1325,8.80019,60,13556486,738775,0,78891,59975393,0,0,0,65.019796,288180,282720,173898,8891,1714,1638,24748,777,217809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.1461342,150.11708,2.099335627
561,-35.1992,8.80019,60,13531018,752207,0,78576,59975292,0,0,0,65.192915,307080,300840,189845,8891,1789,1640,27342,775,236785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.8851317,154.7153407,2.054645197
562,-32.2659,8.80019,60,13492809,757212,0,78143,59975178,0,0,0,65.113968,320880,314220,201898,8610,1754,1591,29372,778,250522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.0328702,157.1345562,2.004860534
563,-29.3327,8.80019,60,13454404,758342,0,77608,28836700,0,0,0,65.230721,335820,328620,216371,8351,1697,1647,31611,767,267279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.6557099,159.0540572,1.959432632
564,-26.3994,8.80019,60,13532524,763081,0,78631,59975074,0,0,0,65.099024,352020,344160,229796,8145,1671,1561,33402,805,282278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.0933512,161.0946384,1.912499102
565,-23.4661,8.80019,60,13509596,762162,0,78287,28585058,0,0,0,65.525499,362760,354540,243212,7939,1695,1589,35267,770,297585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.9793486,162.6530662,1.86888176
566,-20.5328,8.80019,60,13488001,760262,0,78094,59975241,0,0,0,64.983807,381780,372600,258695,7501,1548,1368,37382,728,314290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0589322,164.4136024,1.825024984
567,-17.5996,8.80019,60,13445978,749344,0,77589,59975147,0,0,0,64.977759,393360,384120,270714,7435,1527,1472,39262,769,328482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.6756532,164.4242722,1.786084556
568,-14.6663,8.80019,60,13468258,754245,0,77808,59975034,0,0,0,64.936899,414660,404460,290228,7076,1574,1359,41651,790,350241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.9717091,167.9260577,1.750602099
569,-11.733,8.80019,60,13513498,770263,0,78393,59975135,0,0,0,64.949059,442620,431100,313509,7027,1549,1352,45278,736,377221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.1557065,173.7222883,1.722034112
570,-8.79978,8.80019,60,13463616,770340,0,77782,59975156,0,0,0,65.013899,461460,449280,332092,6665,1465,1308,47882,763,398221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.6605293,176.7122179,1.690095528
571,-5.86651,8.80019,60,13441162,771617,0,77494,59975230,0,0,0,65.093559,482220,468720,351827,6545,1483,1200,50665,756,420831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.9443713,180.0442734,1.660393667
572,-2.93325,8.80019,60,13425000,771353,0,77330,59975325,0,0,0,64.973353,506160,491880,373469,6436,1482,1204,54061,708,445721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.0928908,183.4512123,1.62491644
573,0,8.80019,60,13531032,774849,0,78537,59975263,0,0,0,64.96558,534240,518520,399191,6111,1389,1151,57690,719,475040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.6901293,188.3168434,1.591414363
574,2.93329,8.80019,60,13504837,769573,0,78219,59975160,0,0,0,64.895936,550560,534000,414994,5960,1430,1091,59611,718,492710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.3023937,189.758762,1.561468839
575,5.86655,8.80019,60,13487953,751070,0,78022,59975214,0,0,0,64.954785,559140,542100,425820,5691,1392,1066,61156,681,504926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.988764,188.7371498,1.536468916
576,8.79982,8.80019,60,13493131,761287,0,78079,59975282,0,0,0,64.938386,594060,574980,455847,5466,1412,998,65916,718,539971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.4902181,195.3987415,1.512242176
577,11.7331,8.80019,60,13546467,753566,0,78737,59975153,0,0,0,64.845367,612660,592560,473474,5291,1368,988,68559,660,560012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.0619624,197.0062401,1.492653036
578,14.6664,8.80019,60,13607029,755253,0,79417,29425249,0,0,0,64.951758,635640,614340,496177,5068,1391,900,71232,651,585311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.8057759,200.80446,1.473103615
579,17.5996,8.80019,60,13598270,757925,0,79373,59975229,0,0,0,64.991279,665940,642540,522873,4946,1450,913,75432,650,616586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.4379562,206.0037528,1.458410112
580,20.5329,8.80019,60,13565094,756860,0,78966,59975172,0,0,0,65.129016,693480,668760,551220,4813,1440,849,79053,635,648606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.9472362,210.9849741,1.445350492
581,23.4662,8.80019,60,13539026,755552,0,78631,59975299,0,0,0,64.920923,725340,698460,577445,4796,1363,799,82747,638,678928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.4589704,215.6418499,1.430422576
582,26.3994,8.80019,60,13630653,760508,0,79762,59975200,0,0,0,65.01507,758940,729840,607570,4763,1427,826,87583,629,714329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.6767693,221.5939358,1.420060383
583,29.3327,8.80019,60,13583805,758383,0,79246,59975269,0,0,0,65.328523,782580,751680,633299,4605,1336,778,90679,585,743122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.5581324,226.0826711,1.409033832
584,32.266,8.80019,60,13534901,759960,0,78664,59975238,0,0,0,65.263465,816540,782820,662427,4561,1399,738,95220,630,777367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.3964061,231.4939595,1.401316936
585,35.1992,8.80019,60,13497062,760193,0,78079,28620042,0,0,0,65.047428,849900,813900,689758,4517,1493,706,98834,686,808845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.391058,236.9397149,1.39440979
586,38.1325,8.80019,60,13539035,763833,0,78702,59975455,0,0,0,65.414808,882180,843600,722119,4621,1371,669,104007,566,846532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.5900528,243.1808586,1.388226255
587,41.0658,8.80019,60,13551356,765623,0,78885,59976443,0,0,0,64.94989,913260,872460,744556,4324,1433,673,106722,607,871655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.0131835,247.40813,1.378342674
590,-41.0657,11.7332,60,13490469,762419,0,78162,59976341,0,0,0,64.988196,286740,281100,167831,9409,1892,1859,24598,826,212781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.9466508,152.8047531,2.172358149
591,-38.1325,11.7332,60,13468568,762660,0,77924,59976809,0,0,0,65.015746,300600,294420,181258,9335,1840,1852,26081,833,227783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.4348048,155.2759502,2.128048835
592,-35.1992,11.7332,60,13488527,755864,0,78123,59976805,0,0,0,64.924154,310380,303960,190950,9117,1756,1675,27734,816,238526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.8601695,155.6354895,2.080888945
593,-32.2659,11.7332,60,13549075,778659,0,78851,59976914,0,0,0,64.907969,333720,326580,210114,9025,1825,1786,30141,763,260540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.7998305,161.7383056,2.026729718
594,-29.3327,11.7332,60,13533242,782285,0,78649,59975142,0,0,0,64.921108,349380,341760,225304,8883,1826,1697,32218,821,277826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.5471027,164.607116,1.971646856
595,-26.3994,11.7332,60,13501965,781535,0,78313,59976963,0,0,0,65.083925,364740,356400,239239,8793,1708,1631,34648,795,294034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.0917679,165.8108091,1.92443285
596,-23.4661,11.7332,60,13472010,780518,0,77973,59977112,0,0,0,64.949611,378300,369600,251825,8019,1712,1587,36561,757,307651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.9593687,167.162841,1.878164829
597,-20.5328,11.7332,60,13558677,782233,0,78960,59976854,0,0,0,64.913256,395040,385560,267610,7937,1679,1517,38712,801,325789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.2825722,169.3548825,1.832144238
598,-17.5996,11.7332,60,13543203,779603,0,78792,59976830,0,0,0,65.009934,410940,400740,283442,7659,1548,1419,41048,810,343451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.2531603,171.1058774,1.789845942
599,-14.6663,11.7332,60,13519275,776723,0,78499,59976742,0,0,0,64.940444,429360,418680,300575,7433,1618,1388,43555,811,363082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.503578,173.0754887,1.753590761
600,-11.733,11.7332,60,13495255,776401,0,78215,59976735,0,0,0,65.124584,446880,435240,318944,7242,1533,1296,46075,730,383786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.9707044,175.9771703,1.721647779
601,-8.79978,11.7332,60,13524789,756341,0,78538,59976567,0,0,0,65.080089,456600,444540,329376,6776,1610,1283,47385,750,395379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.5633641,174.0293829,1.686860915
602,-5.86651,11.7332,60,13597685,782394,0,79414,59970154,0,0,0,64.977236,492360,478680,358923,6699,1570,1287,51917,796,429806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.0660858,182.6912092,1.658898023
603,-2.93325,11.7332,60,13568545,790670,0,79086,59976653,0,0,0,64.96672,521340,506100,385311,6584,1539,1235,54984,784,459282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.3473239,187.859063,1.620083264
604,0,11.7332,60,13539491,794475,0,78714,59975524,0,0,0,64.923543,549240,532380,409060,6580,1577,1185,58800,713,487095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.7320644,193.0537254,1.588843022
605,2.93329,11.7332,60,13524107,783936,0,78429,28573354,0,0,0,64.999287,564600,547020,426950,5979,1520,1159,61179,722,506733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.7611138,193.7344679,1.557601583
606,5.86655,11.7332,60,13631254,781602,0,79848,59976782,0,0,0,64.99657,586440,568080,446830,5880,1502,1126,64380,701,530041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.4223262,196.5540869,1.533533751
607,8.79982,11.7332,60,13577245,799925,0,79235,59972700,0,0,0,65.049337,626040,605160,481736,5897,1469,1145,69411,724,570431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.0041767,205.1500252,1.511109621
608,11.7331,11.7332,60,13548529,787002,0,78871,59976825,0,0,0,65.296907,639000,617400,497459,5536,1469,1070,71469,713,587973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.6304556,205.5940143,1.491436687
